index,localx,gap,realv,fid
6078,204,35,7,4468
6078,211,36.5,7,4469
6078,218,35,5,4470
6078,223,37,8,4471
6078,231,37,5,4472
6078,236,40,7,4473
6078,243,40.5,6,4474
6078,249,42.5,7,4475
6078,256,42,6,4476
6078,262,43,8,4477
6078,270,43,6,4478
6078,276,44.5,7,4479
6078,283,44.5,6,4480
6078,289,46,7,4481
6078,296,48,6,4482
6078,302,48.5,6,4483
6078,308,49.5,8,4484
6078,316,50.5,6,4485
6078,322,52,7,4486
6078,329,51.5,5,4487
6078,334,53.5,9,4488
6078,343,52.5,6,4489
6078,349,54,5,4490
6078,354,56,7,4491
6078,361,56.5,8,4492
6078,369,56,5,4493
6078,374,58,9,4494
6078,383,57,6,4495
6078,389,59,5,4496
6078,394,61.5,7,4497
6078,401,58.5,8,4498
6078,409,60.5,5,4499
6078,414,61,7,4500
6078,421,64,7,4501
6078,428,62.5,7,4502
6078,435,63.5,6,4503
6078,441,66,6,4504
6078,447,67,7,4505
6078,454,65,6,4506
6078,460,65,8,4507
6078,468,65.5,6,4508
6078,474,67,6,4509
6078,480,66.5,7,4510
6078,487,66.5,7,4511
6078,494,66,6,4512
6078,500,68.5,8,4513
6078,508,66,7,4514
6078,515,69,6,4515
6078,521,67.5,6,4516
6078,527,69.5,7,4517
6078,534,68,8,4518
6078,542,67.5,6,4519
6078,548,67.5,6,4520
6078,554,68.5,7,4521
6078,561,68.5,7,4522
6078,568,69,6,4523
6078,574,71,7,4524
6078,581,69,7,4525
6078,588,68.5,7,4526
6078,595,69,6,4527
6078,601,69.5,7,4528
6078,608,69,0,4529
6078,608,68,6,4530
6078,614,69,6,4531
6083,332,69,8,4448
6083,340,65.5,8,4449
6083,348,64.5,7,4450
6083,355,67,8,4451
6083,363,63.5,10,4452
6083,373,62.5,7,4453
6083,380,62,5,4454
6083,385,61,8,4455
6083,393,59.5,7,4456
6083,400,60.5,6,4457
6083,406,62,8,4458
6083,414,60,4,4459
6083,418,66.5,7,4460
6083,425,66.5,6,4461
6083,431,67,9,4462
6083,440,64,9,4463
6083,449,67.5,6,4464
6083,455,63.5,10,4465
6083,465,62,5,4466
6083,470,62.5,8,4467
6083,478,58,5,4468
6083,483,63.5,7,4469
6083,490,62.5,7,4470
6083,497,58,7,4471
6084,332,250.5,8,4448
6084,340,250,8,4449
6084,348,249,7,4450
6084,355,249,8,4451
6084,363,248,10,4452
6084,373,247.5,7,4453
6084,380,246.5,5,4454
6084,385,245.5,8,4455
6084,393,244.5,7,4456
6084,400,245,6,4457
6084,406,247,8,4458
6084,414,244.5,10,4459
6084,424,248.5,5,4460
6084,429,255.5,5,4461
6084,434,257.5,5,4462
6084,439,260,0,4463
6086,18,54,4,4450
6086,22,54,3,4451
6086,25,56.5,6,4452
6086,31,57.5,8,4453
6086,39,53.5,7,4454
6086,46,53,5,4455
6086,51,56,7,4456
6086,58,53,7,4457
6086,65,52,5,4458
6086,70,54,7,4459
6086,77,51.5,7,4460
6086,84,50.5,6,4461
6086,90,50.5,5,4462
6086,95,52,7,4463
6086,102,52,7,4464
6086,109,52,6,4465
6086,115,50.5,5,4466
6086,120,52,7,4467
6086,127,50,5,4468
6086,132,54.5,6,4469
6086,138,54,7,4470
6086,145,51.5,6,4471
6086,151,53.5,8,4472
6086,159,52.5,6,4473
6086,165,52.5,5,4474
6086,170,52.5,7,4475
6086,177,54,5,4476
6086,182,53.5,2,4477
6086,180,55,7,4478
6086,187,55.5,7,4479
6086,194,56,7,4480
6086,201,56.5,7,4481
6086,208,58.5,7,4482
6086,215,58,8,4483
6086,223,55,7,4484
6086,230,59,8,4485
6086,238,58,7,4486
6086,245,58,6,4487
6086,251,55,8,4488
6086,259,55,3,4489
6086,262,61.5,2,4490
6098,17,168,5,4459
6098,22,172,10,4460
6098,32,172,4,4461
6098,36,172.5,8,4462
6098,44,171,8,4463
6098,61,172.5,9,4465
6098,70,170.5,8,4466
6098,78,172.5,8,4467
6098,86,172.5,9,4468
6098,95,172.5,8,4469
6098,103,179.5,9,4470
6098,112,176,8,4471
6098,120,171,10,4472
6098,130,171,7,4473
6098,137,170.5,9,4474
6098,146,168.5,8,4475
6098,154,168,8,4476
6098,162,169.5,8,4477
6111,509,53.5,7,4472
6111,516,57,7,4473
6111,523,53,7,4474
6111,530,52,4,4475
6111,534,52.5,10,4476
6111,544,51,7,4477
6111,551,50,7,4478
6111,558,49,6,4479
6111,564,48,5,4480
6111,569,40,6,4481
6111,575,47.5,7,4482
6111,582,46,7,4483
6111,589,52.5,7,4484
6111,596,48,8,4485
6111,604,48.5,5,4486
6111,609,46,6,4487
6111,615,46.5,7,4488
6111,622,47.5,8,4489
6111,630,48,4,4490
6111,634,43,6,4491
6111,640,50.5,9,4492
6111,649,44,8,4493
6111,657,42,6,4494
6111,663,47.5,6,4495
6111,669,46.5,5,4496
6111,674,46.5,7,4497
6111,681,47.5,7,4498
6111,688,44,6,4499
6111,694,42.5,6,4500
6111,700,43,6,4501
6111,706,42,4,4502
6111,710,42.5,9,4503
6111,719,44.5,8,4504
6111,727,42,7,4505
6111,734,43,3,4506
6111,737,39,3,4507
6155,550,136.5,7,4502
6155,557,133.5,5,4503
6155,562,130.5,7,4504
6155,569,130,8,4505
6155,577,131,7,4506
6155,584,128,6,4507
6155,590,128.5,8,4508
6155,598,127,7,4509
6155,605,126.5,6,4510
6155,611,126.5,6,4511
6155,617,128,7,4512
6155,624,126.5,7,4513
6159,13,187,4,4503
6159,17,184,5,4504
6159,22,183.5,8,4505
6159,30,178,8,4506
6159,38,177,8,4507
6159,46,174,8,4508
6159,54,168.5,7,4509
6159,61,167.5,8,4510
6159,69,164,8,4511
6159,77,162.5,7,4512
6159,84,160,8,4513
6159,92,157,8,4514
6159,100,155.5,8,4515
6159,108,152,8,4516
6159,116,148.5,8,4517
6165,748,37.5,2,4508
6165,750,38.5,7,4509
6165,757,38,10,4510
6165,767,39,5,4511
6165,772,39,6,4512
6165,778,42.5,6,4513
6165,784,42,7,4514
6165,791,39.5,9,4515
6165,800,38.5,3,4516
6165,803,41,10,4517
6165,813,39,5,4518
6165,818,35.5,6,4519
6165,824,37,7,4520
6165,831,38.5,5,4521
6165,836,38,1,4522
6165,837,36,5,4523
6165,842,37.5,5,4524
6186,713,110.5,3,4525
6186,716,111.5,6,4526
6186,722,112.5,10,4527
6186,732,110.5,5,4528
6186,737,110.5,9,4529
6186,746,108.5,6,4530
6186,752,109.5,2,4531
6186,754,112,7,4532
6186,761,107.5,7,4533
6186,768,107.5,7,4534
6186,775,111,10,4535
6186,785,109.5,10,4536
6186,795,104,6,4537
6186,801,105.5,2,4538
6186,803,106.5,7,4539
6186,810,105,6,4540
6186,816,106,7,4541
6186,823,104.5,4,4542
6192,628,98.5,7,4533
6192,635,101,8,4534
6192,643,102.5,8,4535
6192,651,107.5,7,4536
6192,658,112,7,4537
6192,665,113.5,9,4538
6192,674,105,5,4539
6192,679,106,8,4540
6192,687,105,7,4541
6192,694,106,7,4542
6192,701,105.5,6,4543
6192,707,100,8,4544
6192,715,98,7,4545
6192,722,95.5,8,4546
6192,730,94,6,4547
6192,736,93.5,8,4548
6192,744,90.5,7,4549
6192,751,94,7,4550
6192,758,92.5,7,4551
6192,765,91.5,8,4552
6192,773,84,6,4553
6192,779,83,7,4554
6192,786,81.5,7,4555
6205,13,131,5,4539
6205,18,129,6,4540
6205,24,131,7,4541
6205,31,131,7,4542
6205,38,131,8,4543
6205,46,130.5,7,4544
6205,53,134,7,4545
6205,60,132.5,8,4546
6205,68,132,7,4547
6205,75,130.5,7,4548
6205,82,131,8,4549
6205,90,129.5,6,4550
6205,96,131,7,4551
6205,103,130.5,6,4552
6205,109,129.5,9,4553
6205,118,130,7,4554
6205,125,128,8,4555
6205,133,126,7,4556
6205,140,125.5,7,4557
6205,147,126.5,6,4558
6205,153,127,8,4559
6205,161,125.5,7,4560
6205,168,124,8,4561
6205,176,122,8,4562
6205,184,120.5,7,4563
6205,191,120.5,7,4564
6205,198,119.5,7,4565
6205,205,120.5,7,4566
6205,212,119,4,4567
6205,216,118,7,4568
6205,223,118,7,4569
6205,230,117,10,4570
6205,240,116.5,7,4571
6205,247,116.5,8,4572
6205,255,114,6,4573
6205,261,114.5,7,4574
6205,268,113,7,4575
6205,275,113.5,8,4576
6205,283,112,7,4577
6205,290,110,4,4578
6205,294,110.5,10,4579
6205,304,108,7,4580
6205,311,107,7,4581
6205,318,107,7,4582
6205,325,105.5,6,4583
6205,331,106,6,4584
6205,337,107,8,4585
6205,345,104.5,7,4586
6205,352,103.5,7,4587
6205,359,102,7,4588
6205,366,101,7,4589
6205,373,100.5,6,4590
6205,379,100.5,7,4591
6205,386,99,7,4592
6205,393,99.5,6,4593
6205,399,100,7,4594
6205,406,98.5,7,4595
6205,413,98,6,4596
6205,419,98,6,4597
6205,425,100,9,4598
6205,434,94.5,6,4599
6205,440,94,7,4600
6205,447,95.5,7,4601
6205,454,93,7,4602
6205,461,91.5,6,4603
6205,467,93.5,6,4604
6205,473,95,7,4605
6205,480,95,7,4606
6205,487,93.5,7,4607
6205,494,92,6,4608
6205,500,92.5,8,4609
6205,508,91.5,7,4610
6205,515,91.5,7,4611
6205,522,91,7,4612
6205,529,91.5,0,4613
6206,414,122,6,4540
6206,420,121.5,6,4541
6206,426,122.5,2,4542
6206,428,127.5,7,4543
6206,435,125,4,4544
6206,439,126.5,8,4545
6206,447,121.5,2,4546
6206,449,128.5,10,4547
6206,459,122,3,4548
6206,462,127,7,4549
6206,469,123,3,4550
6206,472,129.5,3,4551
6206,475,134,4,4552
6218,489,129,3,4553
6218,492,130.5,6,4554
6218,498,127.5,6,4555
6218,504,125,5,4556
6218,509,127.5,7,4557
6218,516,128.5,7,4558
6218,534,132,7,4561
6218,541,129.5,9,4562
6218,550,128,1,4563
6218,551,131.5,4,4564
6218,555,133,7,4565
6218,562,132.5,6,4566
6218,568,132.5,6,4567
6218,574,133,8,4568
6218,582,129.5,6,4569
6218,588,129.5,6,4570
6218,594,130,5,4571
6218,599,130,6,4572
6218,605,133.5,6,4573
6218,611,134,6,4574
6218,617,134,5,4575
6218,622,135.5,7,4576
6218,629,135,7,4577
6218,636,133,6,4578
6218,642,133,6,4579
6218,648,133,6,4580
6218,654,135.5,7,4581
6218,661,133.5,8,4582
6218,669,129,4,4583
6218,673,133.5,7,4584
6218,680,126,7,4585
6218,687,130,7,4586
6218,694,128.5,5,4587
6218,699,128.5,7,4588
6218,706,128.5,5,4589
6218,711,131,7,4590
6218,718,125,7,4591
6218,725,128,5,4592
6218,730,131.5,7,4593
6218,737,126,7,4594
6218,744,124,6,4595
6218,750,128.5,5,4596
6218,755,127,7,4597
6218,762,127.5,7,4598
6218,769,127,7,4599
6218,776,127.5,0,4600
6223,58,695,4,4558
6223,60,692,6,4560
6223,74,691,8,4562
6223,100,688,6,4565
6223,106,687,6,4566
6223,112,687.5,6,4567
6223,118,686.5,6,4568
6223,124,685.5,6,4569
6223,130,683.5,5,4570
6223,125,683.5,5,4571
6223,130,685.5,5,4572
6224,679,92.5,0,4559
6224,697,105,6,4563
6224,703,105,6,4564
6224,709,105,7,4565
6224,716,104,6,4566
6224,722,104,6,4567
6224,728,104.5,7,4568
6224,735,101.5,6,4569
6224,741,102,6,4570
6224,747,101,6,4571
6224,753,101.5,7,4572
6224,760,100.5,6,4573
6224,766,99,6,4574
6224,772,98,7,4575
6224,779,97.5,6,4576
6224,785,97.5,6,4577
6224,791,95.5,6,4578
6224,797,94.5,6,4579
6224,803,95,7,4580
6224,810,93.5,6,4581
6224,816,93.5,6,4582
6224,822,91.5,6,4583
6224,828,91,4,4584
6224,832,90,8,4585
6240,548,180,5,4579
6240,553,179,5,4580
6240,558,180,7,4581
6240,565,180.5,8,4582
6240,573,181,7,4583
6240,580,181.5,8,4584
6240,588,182,7,4585
6240,595,178.5,8,4586
6240,603,181.5,7,4587
6240,610,182.5,7,4588
6240,617,180,7,4589
6240,624,182.5,8,4590
6240,632,179,7,4591
6240,639,180,8,4592
6240,647,179.5,7,4593
6240,654,181.5,8,4594
6240,662,179.5,7,4595
6240,669,184.5,7,4596
6240,676,185.5,7,4597
6240,683,181,7,4598
6240,690,181,7,4599
6240,697,181,8,4600
6240,705,179.5,7,4601
6240,712,179.5,8,4602
6240,720,180.5,7,4603
6240,727,183,8,4604
6240,735,179.5,7,4605
6240,742,182,7,4606
6240,749,180,8,4607
6259,548,121.5,7,4621
6259,555,120,2,4622
6259,557,120.5,8,4623
6259,565,118.5,6,4624
6259,571,118,8,4625
6259,579,119,6,4626
6259,585,120,7,4627
6259,592,117.5,7,4628
6259,599,118.5,7,4629
6259,606,118.5,7,4630
6259,613,118,6,4631
6259,619,119,7,4632
6259,626,118.5,7,4633
6259,633,116.5,6,4634
6259,639,118,8,4635
6259,647,119,5,4636
6259,652,120.5,7,4637
6259,659,118.5,8,4638
6259,667,118.5,5,4639
6259,672,120,7,4640
6259,679,120,6,4641
6259,685,119,7,4642
6259,692,119,8,4643
6259,700,118.5,5,4644
6259,705,120,7,4645
6259,712,120,6,4646
6259,718,121,7,4647
6259,725,121,7,4648
6259,732,121,7,4649
6259,739,121,7,4650
6259,746,122,6,4651
6259,752,121.5,6,4652
6259,758,123,6,4653
6259,764,124,8,4654
6259,772,125,5,4655
6259,777,127,8,4656
6259,785,127.5,5,4657
6259,790,128,6,4658
6259,796,129.5,8,4659
6288,537,214.5,9,4655
6288,546,211.5,5,4656
6288,551,213.5,5,4657
6288,556,209,7,4658
6288,563,208,7,4659
6288,570,209,9,4660
6288,579,205.5,8,4661
6288,587,202.5,7,4662
6288,594,201,9,4663
6288,603,199.5,7,4664
6288,610,199,8,4665
6288,618,198,7,4666
6288,625,195.5,9,4667
6288,634,194.5,7,4668
6288,641,193.5,7,4669
6288,648,191.5,8,4670
6288,656,189.5,8,4671
6288,664,188.5,7,4672
6288,671,188,8,4673
6288,679,185.5,7,4674
6288,686,185.5,8,4675
6288,694,184,7,4676
6288,701,183,9,4677
6288,710,181,8,4678
6288,718,180.5,8,4679
6288,726,177.5,8,4680
6288,734,176.5,9,4681
6288,743,177,6,4682
6288,749,174,8,4683
6288,757,172.5,8,4684
6333,536,228,7,4688
6333,543,227.5,7,4689
6333,550,227.5,8,4690
6333,558,228,7,4691
6333,565,224,8,4692
6333,573,224.5,7,4693
6333,580,225,8,4694
6333,588,226,8,4695
6333,596,224.5,8,4696
6333,604,223,8,4697
6333,612,221,7,4698
6333,619,221.5,8,4699
6333,627,223.5,7,4700
6333,634,223,9,4701
6333,643,221,7,4702
6333,650,221.5,7,4703
6333,657,222.5,7,4704
6333,664,223,7,4705
6333,671,226,8,4706
6333,679,223.5,7,4707
6333,686,223.5,8,4708
6333,694,223.5,7,4709
6333,701,222.5,8,4710
6333,709,220.5,6,4711
6335,431,142.5,7,4695
6335,458,156,5,4699
6335,463,162.5,8,4700
6335,471,162,5,4701
6335,476,167.5,8,4702
6335,484,169,5,4703
6335,489,173.5,6,4704
6335,495,176.5,7,4705
6335,502,179.5,6,4706
6335,508,182.5,7,4707
6335,515,184,6,4708
6335,521,187,7,4709
6335,528,190.5,6,4710
6335,534,193.5,6,4711
6335,540,195.5,6,4712
6335,546,198.5,7,4713
6335,553,200.5,6,4714
6336,548,302.5,9,4690
6336,557,297.5,10,4691
6336,567,294,10,4692
6336,577,289.5,10,4693
6336,587,285,10,4694
6336,597,281,10,4695
6336,607,278,10,4696
6336,617,273,10,4697
6336,627,269.5,10,4698
6336,637,265.5,10,4699
6336,657,260,0,4701
6341,511,97.5,2,4700
6341,513,100.5,7,4701
6341,520,99.5,7,4702
6341,527,100,7,4703
6341,534,101,10,4704
6341,544,95,8,4705
6341,552,94,8,4706
6341,560,93.5,6,4707
6341,566,94,8,4708
6341,574,94,8,4709
6341,582,93,9,4710
6341,591,91.5,7,4711
6341,598,90.5,7,4712
6341,605,91,8,4713
6341,613,90.5,8,4714
6341,621,90.5,8,4715
6341,629,90.5,8,4716
6341,637,89,8,4717
6341,645,88,8,4718
6341,653,88.5,7,4719
6341,660,88.5,8,4720
6341,668,90,8,4721
6341,676,86,7,4722
6341,683,86.5,8,4723
6341,691,86,7,4724
6341,698,84,9,4725
6341,707,83,7,4726
6341,714,83.5,8,4727
6341,722,82.5,8,4728
6341,730,81.5,7,4729
6341,737,82,8,4730
6341,745,79.5,8,4731
6341,753,78.5,6,4732
6341,759,78,8,4733
6341,767,78,8,4734
6341,775,76.5,8,4735
6341,783,76,6,4736
6341,789,75,9,4737
6341,798,73.5,6,4738
6341,804,73,9,4739
6341,813,71.5,7,4740
6341,820,72,7,4741
6341,827,69.5,7,4742
6341,834,70,8,4743
6341,842,67.5,7,4744
6341,849,66.5,7,4745
6341,856,67.5,8,4746
6348,548,114.5,3,4723
6348,551,115,8,4724
6348,559,113.5,8,4725
6348,567,114,6,4726
6348,573,114,8,4727
6348,581,114.5,8,4728
6348,589,114.5,8,4729
6348,597,113.5,8,4730
6348,605,113.5,8,4731
6348,613,114,7,4732
6348,620,112.5,8,4733
6348,628,113.5,8,4734
6348,636,113,7,4735
6348,643,113.5,8,4736
6348,651,111.5,8,4737
6348,659,113,8,4738
6348,667,110.5,8,4739
6348,675,112,7,4740
6348,682,112,8,4741
6348,690,110,8,4742
6348,698,109.5,8,4743
6348,706,109,7,4744
6348,713,108.5,8,4745
6348,721,108,8,4746
6348,737,110,0,4748
6349,13,342,3,4726
6349,16,344,4,4727
6349,20,342.5,7,4728
6349,27,342,8,4729
6349,35,342.5,8,4730
6349,43,340.5,7,4731
6349,50,341.5,6,4732
6349,56,341.5,8,4733
6349,64,342,8,4734
6349,72,341,8,4735
6349,80,339,9,4736
6349,89,338.5,7,4737
6349,96,339,7,4738
6349,103,338.5,9,4739
6349,112,336,7,4740
6349,119,335.5,8,4741
6349,127,334.5,8,4742
6349,135,334.5,8,4743
6349,143,333.5,8,4744
6349,151,334.5,8,4745
6349,159,332,8,4746
6349,167,331,6,4747
6349,173,332.5,8,4748
6349,181,331,8,4749
6349,189,330,9,4750
6349,198,327.5,8,4751
6349,206,327,7,4752
6349,213,327.5,7,4753
6349,220,327.5,9,4754
6349,229,325,7,4755
6349,236,325,8,4756
6349,244,324,8,4757
6349,252,324,8,4758
6349,260,322,8,4759
6349,268,321,7,4760
6349,275,321,8,4761
6349,283,320.5,8,4762
6349,291,319.5,7,4763
6349,298,320,8,4764
6349,306,319.5,8,4765
6349,314,318,8,4766
6349,322,317,9,4767
6349,331,316,8,4768
6349,339,314,7,4769
6349,346,314,8,4770
6349,354,313,8,4771
6349,362,311,7,4772
6349,369,310,7,4773
6349,376,311,9,4774
6349,385,309,8,4775
6349,393,307.5,8,4776
6349,401,306.5,8,4777
6349,409,306.5,8,4778
6349,417,305.5,8,4779
6349,425,305,8,4780
6349,433,306.5,7,4781
6349,440,304,8,4782
6349,448,304.5,7,4783
6349,455,301.5,7,4784
6349,462,302,7,4785
6349,469,300.5,8,4786
6349,477,300,8,4787
6349,485,300,7,4788
6349,492,299.5,8,4789
6349,500,298.5,6,4790
6349,506,298,9,4791
6349,515,296.5,7,4792
6349,522,296.5,8,4793
6349,530,296,6,4794
6349,536,296,8,4795
6349,544,295,7,4796
6349,551,295.5,8,4797
6349,559,294,8,4798
6349,567,292,9,4799
6349,576,292,6,4800
6349,582,292,8,4801
6349,590,291,6,4802
6349,596,290.5,9,4803
6349,605,289,9,4804
6349,614,289,6,4805
6349,620,286.5,7,4806
6349,627,287,7,4807
6349,634,287,8,4808
6353,547,99.5,4,4739
6353,551,99.5,8,4740
6353,559,98.5,8,4741
6353,567,98,7,4742
6353,574,97.5,9,4743
6353,583,96,8,4744
6353,591,94.5,7,4745
6353,598,96,10,4746
6353,608,96.5,9,4747
6353,617,94.5,8,4748
6353,625,95.5,7,4749
6353,632,96.5,7,4750
6353,639,94.5,8,4751
6353,647,89,9,4752
6353,656,94.5,7,4753
6353,663,94,9,4754
6353,672,92.5,6,4755
6353,678,94.5,8,4756
6353,686,94.5,10,4757
6353,696,92.5,7,4758
6353,703,93,8,4759
6353,711,93.5,7,4760
6353,718,92,7,4761
6357,733,100,3,4747
6357,745,107,8,4749
6357,753,106,7,4750
6357,760,106,5,4751
6357,765,105.5,10,4752
6357,775,107,8,4753
6357,783,106,7,4754
6357,790,105.5,8,4755
6357,798,104.5,8,4756
6357,806,104.5,7,4757
6357,813,104,7,4758
6357,820,103,8,4759
6367,732,78.5,4,4762
6367,736,87,7,4763
6367,743,89.5,8,4764
6367,751,91,9,4765
6367,760,91,6,4766
6367,766,90.5,8,4767
6367,774,90.5,9,4768
6367,783,88.5,7,4769
6367,790,89.5,5,4770
6367,795,94,10,4771
6367,805,91.5,6,4772
6367,811,89.5,9,4773
6367,820,88.5,7,4774
6367,827,88,8,4775
6367,835,88.5,6,4776
6373,12,167.5,4,4773
6373,16,166.5,5,4774
6373,21,166,8,4775
6373,29,163.5,8,4776
6373,37,163,9,4777
6373,46,161,9,4778
6373,55,160.5,9,4779
6373,64,159,8,4780
6373,72,158,9,4781
6373,81,156,7,4782
6373,88,158.5,9,4783
6373,97,155.5,9,4784
6373,106,153,9,4785
6373,115,147.5,7,4786
6373,122,150.5,8,4787
6373,130,151,8,4788
6373,138,149.5,9,4789
6373,147,147,8,4790
6373,155,149,9,4791
6373,164,146,7,4792
6373,171,146.5,9,4793
6373,180,145,7,4794
6373,187,144,8,4795
6373,195,144.5,9,4796
6373,204,143,9,4797
6373,213,142,9,4798
6373,222,141,8,4799
6378,10,81.5,6,4782
6378,16,81,8,4783
6378,24,81,3,4784
6378,27,82,3,4785
6378,30,77.5,9,4786
6378,39,79,9,4787
6378,48,81,8,4788
6378,56,80,9,4789
6378,65,81.5,9,4790
6378,74,74,9,4791
6378,83,69.5,10,4792
6378,93,65.5,11,4793
6378,113,79,17,4795
6394,196,666,8,4792
6394,204,661.5,9,4793
6394,213,661.5,9,4794
6394,222,655.5,7,4795
6394,229,654.5,9,4796
6394,238,652,8,4797
6394,246,650,8,4798
6394,254,647,10,4799
6394,264,644,8,4800
6394,272,642.5,8,4801
6394,280,637.5,5,4802
6394,285,634.5,5,4803
6407,270,271.5,8,4806
6407,278,273,10,4807
6407,288,270.5,9,4808
6407,297,270.5,7,4809
6407,304,273,10,4810
6407,314,272.5,8,4811
6407,322,273,8,4812
6407,330,274.5,9,4813
6407,339,274,9,4814
6407,348,274.5,9,4815
6407,357,272,9,4816
6407,366,270,8,4817
6407,374,268,9,4818
6407,383,266,8,4819
6407,391,265,9,4820
6407,400,264,8,4821
6407,408,263,7,4822
6407,415,263.5,8,4823
6407,423,263.5,8,4824
6407,431,262.5,8,4825
6407,439,263,0,4826
6409,10,253,4,4808
6409,14,255,6,4809
6409,20,252,7,4810
6409,27,257,9,4811
6409,36,256,9,4812
6409,45,257.5,9,4813
6409,54,257.5,9,4814
6409,63,258.5,9,4815
6409,72,257.5,7,4816
6409,79,259.5,10,4817
6409,89,256.5,8,4818
6409,97,256.5,9,4819
6409,106,255,9,4820
6409,115,254,8,4821
6409,123,253,9,4822
6409,132,252,9,4823
6409,141,249.5,8,4824
6409,149,249.5,8,4825
6409,157,244,1,4826
6409,156,236.5,1,4827
6413,321,65.5,8,4817
6413,329,65.5,3,4818
6413,326,64,9,4819
6413,335,64,9,4820
6413,344,63.5,9,4821
6413,362,61.5,8,4823
6413,370,62.5,9,4824
6413,379,61,9,4825
6413,388,62,8,4826
6413,396,61,9,4827
6413,405,61,9,4828
6413,423,60,0,4830
6443,107,105.5,10,4835
6443,117,106,9,4836
6443,126,103,7,4837
6443,133,104.5,9,4838
6443,142,102,9,4839
6443,151,103.5,9,4840
6443,168,99.5,9,4842
6443,177,100,10,4843
6443,187,98.5,8,4844
6443,195,97.5,10,4845
6443,205,97,0,4846
6443,205,97,0,4847
6471,232,96,9,4849
6471,241,95,9,4850
6471,250,93.5,10,4851
6471,260,94,7,4852
6471,267,94.5,7,4853
6471,274,92.5,9,4854
6471,283,89.5,10,4855
6471,293,92,9,4856
6471,302,91,9,4857
6471,311,89,10,4858
6471,321,89.5,10,4859
6471,331,89.5,8,4860
6471,339,89,10,4861
6471,349,86,9,4862
6471,358,86,6,4863
6471,364,87,11,4864
6471,375,87.5,9,4865
6471,393,85.5,7,4867
6471,400,85,9,4868
6471,409,84,9,4869
6471,418,83,8,4870
6471,426,84.5,8,4871
6471,434,84,9,4872
6471,443,85,9,4873
6471,477,82.5,8,4877
6471,485,83,8,4878
6473,595,57.5,9,4850
6473,604,56.5,9,4851
6473,613,54.5,7,4852
6473,620,55,1,4853
6473,619,54,6,4854
6473,625,55,9,4855
6473,634,53.5,7,4856
6473,641,55.5,8,4857
6473,649,55,9,4858
6473,658,54.5,10,4859
6473,676,55,16,4861
6479,511,159,3,4852
6479,514,158,11,4853
6479,525,156.5,8,4854
6479,533,156.5,10,4855
6479,543,152,10,4856
6479,553,147,8,4857
6479,561,155,10,4858
6479,571,154,9,4859
6479,580,155,8,4860
6479,588,154,11,4861
6479,599,155,9,4862
6479,608,155,8,4863
6479,616,155,10,4864
6479,626,153,9,4865
6479,635,151.5,10,4866
6479,645,152,8,4867
6479,653,152,9,4868
6479,662,152,9,4869
6479,671,151.5,10,4870
6479,681,151,9,4871
6479,690,152,9,4872
6479,699,152.5,9,4873
6479,708,151,10,4874
6479,718,148,9,4875
6479,727,149,9,4876
6479,736,149,9,4877
6479,745,147.5,9,4878
6479,754,148.5,8,4879
6479,762,147.5,5,4880
6479,767,146.5,5,4881
6488,283,220.5,10,4855
6488,293,222.5,9,4856
6488,302,224,9,4857
6488,311,222,10,4858
6488,321,223,10,4859
6488,331,222,8,4860
6488,339,223,10,4861
6488,349,224.5,9,4862
6488,358,225.5,8,4863
6488,366,228,9,4864
6488,375,225,7,4865
6528,500,79.5,8,4879
6528,508,79.5,3,4880
6528,511,78.5,8,4881
6528,519,82.5,9,4882
6528,528,80.5,8,4883
6528,536,76.5,8,4884
6528,544,76,8,4885
6528,552,75.5,9,4886
6528,561,74.5,9,4887
6528,570,73.5,7,4888
6528,577,73.5,8,4889
6528,585,73.5,8,4890
6528,593,73,9,4891
6528,602,72.5,7,4892
6528,609,72,9,4893
6528,618,70.5,8,4894
6528,626,70,8,4895
6528,634,69.5,8,4896
6528,642,69,8,4897
6528,650,68.5,8,4898
6528,658,72,7,4899
6528,665,67.5,9,4900
6552,11,251.5,4,4888
6552,15,252,6,4889
6552,21,251.5,7,4890
6552,28,253,9,4891
6552,37,256.5,9,4892
6552,46,256,9,4893
6552,55,255,9,4894
6552,64,253.5,9,4895
6552,73,252.5,10,4896
6552,83,253,8,4897
6552,91,251,10,4898
6552,101,252,7,4899
6552,108,251.5,10,4900
6552,118,246,10,4901
6552,128,250,8,4902
6552,136,250,8,4903
6564,253,345,9,4894
6564,262,344,9,4895
6564,271,343,10,4896
6564,281,341.5,9,4897
6564,290,340.5,8,4898
6564,298,341.5,8,4899
6564,306,340.5,10,4900
6564,316,340.5,9,4901
6564,325,340.5,8,4902
6564,333,339,8,4903
6564,341,339,10,4904
6564,351,336.5,9,4905
6564,360,336,1,4906
6564,359,335,1,4907
6579,182,248.5,10,4908
6579,192,243.5,10,4909
6579,211,243.5,10,4911
6579,221,236.5,10,4912
6579,241,234,8,4914
6579,249,233,7,4915
6579,256,230.5,9,4916
6579,265,229.5,11,4917
6579,276,224.5,10,4918
6579,286,223.5,8,4919
6579,294,222.5,7,4920
6837,750,69,6,5158
6837,756,68.5,6,5159
6837,762,69,5,5160
6837,767,69.5,7,5161
6837,774,70,5,5162
6837,779,71,5,5163
6837,784,72.5,7,5164
6837,791,70.5,6,5165
6837,797,71.5,5,5166
6837,802,74.5,6,5167
6837,808,74,7,5168
6837,815,74,6,5169
