fixedVID,VID,FID,TotalFrame,LocalX,LocalY,L,W,Velocity, Accleration, LanePos, PrecedingVeh, FollowingVeh, Spacing, Headway, DeltaGap, warning
5719,5719,4208,21,97,336,16,10,5,1,2,5671,0,315.5,63.1,-3,0
5719,5719,4209,21,102,337,15,11,6,-5,2,5671,0,318.5,53.08333333,-3,0
5719,5719,4210,21,108,337,17,11,1,0,2,5671,0,321.5,321.5,-4.5,0
5719,5719,4211,21,107,337,26,12,1,0,2,5671,0,326,326,334,1
5800,5800,4274,115,325,294,14,12,5,1,4,5790,5786,90,18,6,0
5800,5800,4275,115,330,295,13,13,6,-2,4,5790,5786,84,14,-9916,1
5800,5800,4277,115,340,295,14,13,3,-2,4,5790,5801,85.5,28.5,-1,0
5800,5800,4278,115,343,296,16,13,1,4,4,5790,5801,86.5,86.5,-9913.5,1
5800,5800,4280,115,349,296,26,15,5,2,4,5790,5801,88.5,17.7,1.5,0
5800,5800,4281,115,354,297,27,13,7,-4,4,5790,5805,87,12.42857143,99,1
5800,5800,4288,115,389,299,24,13,5,0,4,5810,5821,87.5,17.5,96.5,1
5800,5800,4336,115,647,314,26,13,5,3,3,5758,0,48,9.6,-3,0
5800,5800,4337,115,652,314,24,13,8,-4,3,5758,5887,51,6.375,0,0
5800,5800,4338,115,660,314,22,12,4,2,3,5758,5887,51,12.75,-3.5,0
5800,5800,4339,115,664,315,26,11,6,-1,3,5758,5887,54.5,9.083333333,2,0
5800,5800,4340,115,670,314,25,12,5,0,3,5758,5887,52.5,10.5,-9947.5,1
5800,5800,4343,115,687,315,25,12,7,-4,3,5758,5887,57,8.142857143,-1,0
5800,5800,4344,115,694,316,22,11,3,3,3,5758,5887,58,19.33333333,-2.5,0
5800,5800,4345,115,697,315,25,12,6,1,3,5758,5887,60.5,10.08333333,1.5,0
5800,5800,4346,115,703,316,26,11,7,-3,3,5758,5887,59,8.428571429,-1.5,0
5800,5800,4347,115,710,317,25,12,4,4,3,5758,5887,60.5,15.125,-3.5,0
5800,5800,4348,115,714,317,24,12,8,-4,3,5758,5887,64,8,0.5,0
5800,5800,4349,115,722,317,21,13,4,2,3,5758,5887,63.5,15.875,-1,0
5800,5800,4350,115,726,318,26,13,6,0,3,5758,5887,64.5,10.75,-0.5,0
5800,5800,4351,115,732,317,26,12,6,1,3,5758,5909,65,10.83333333,1,0
5800,5800,4352,115,738,317,25,12,7,-2,3,5758,5919,64,9.142857143,-4,0
5800,5800,4353,115,745,317,23,12,5,0,3,5758,5919,68,13.6,-2.5,0
5800,5800,4354,115,750,317,22,12,5,1,3,5758,5919,70.5,14.1,1.5,0
5800,5800,4355,115,755,318,25,13,6,0,3,5758,5919,69,11.5,-3,0
5800,5800,4356,115,761,318,25,12,6,1,3,5758,5919,72,12,-1,0
5800,5800,4357,115,767,318,25,13,7,-2,3,5758,5919,73,10.42857143,-2,0
5800,5800,4358,115,774,318,23,13,5,0,3,5758,5929,75,15,-3.5,0
5800,5800,4359,115,779,318,22,12,5,1,3,5758,5929,78.5,15.7,2,0
5800,5800,4360,115,784,318,25,12,6,0,3,5758,5929,76.5,12.75,-1,0
5800,5800,4361,115,790,318,25,12,6,0,3,5758,5932,77.5,12.91666667,-2.5,0
5800,5800,4362,115,796,318,26,11,6,0,3,5758,5933,80,13.33333333,-1.5,0
5800,5800,4363,115,802,317,25,12,6,0,3,5758,5933,81.5,13.58333333,0.5,0
5800,5800,4364,115,808,317,26,12,6,2,3,5758,5933,81,13.5,-2.5,0
5800,5800,4365,115,814,318,26,13,8,-2,3,5758,5933,83.5,10.4375,-9916.5,1
5800,5800,4368,115,831,318,26,12,6,0,3,5758,5939,87.5,14.58333333,-9912.5,1
5810,5810,4281,29,468,316,9,6,1,7,3,5789,5758,349.5,349.5,-9,0
5810,5810,4282,29,469,316,9,6,8,-5,3,5789,5758,358.5,44.8125,-9641.5,1
5810,5810,4284,29,480,315,18,13,3,5,3,5789,5758,356.5,118.8333333,-5.5,0
5810,5810,4285,29,483,317,17,11,8,-5,3,5789,5758,362,45.25,-1,0
5810,5810,4286,29,491,318,12,6,3,0,3,5789,5758,363,121,-2.5,0
5810,5810,4287,29,494,315,18,10,3,6,3,5789,5758,365.5,121.8333333,-9634.5,1
5810,5810,4289,29,506,316,18,11,6,0,3,5789,5758,365,60.83333333,-2.5,0
5810,5810,4290,29,512,318,18,6,6,4,3,5789,5758,367.5,61.25,-2,0
5810,5810,4291,29,518,318,18,6,10,-8,3,5789,5758,369.5,36.95,0,0
5810,5810,4292,29,528,317,15,9,2,8,3,5827,5758,369.5,184.75,2,0
5810,5810,4293,29,530,316,25,12,10,-6,3,5827,5758,367.5,36.75,-2.5,0
5810,5810,4294,29,540,316,15,13,4,-2,3,5827,5758,370,92.5,-5,0
5810,5810,4295,29,544,317,12,11,2,6,3,5827,5758,375,187.5,-2.5,0
5810,5810,4296,29,546,319,22,6,8,-2,3,5827,5758,377.5,47.1875,-9622.5,1
5825,5825,4290,15,342,309,10,13,3,-2,4,5800,5821,39,13,-6,0
5825,5825,4291,15,345,309,13,13,1,8,4,5823,5819,45,45,5.5,0
5825,5825,4292,15,344,308,25,14,9,0,4,5800,5819,39.5,4.388888889,-2,0
5825,5825,4293,15,353,307,16,9,9,-6,4,5800,5819,41.5,4.611111111,3.5,0
5825,5825,4294,15,362,306,15,7,3,-1,4,5800,5819,38,12.66666667,-4.5,0
5825,5825,4295,15,365,306,10,6,2,3,4,5800,5832,42.5,21.25,0,0
5825,5825,4296,15,363,308,25,12,5,0,4,5800,5832,42.5,8.5,0,0
5825,5825,4297,15,368,308,25,11,5,-2,4,5800,5836,42.5,8.5,-1.5,0
5825,5825,4298,15,373,309,23,14,3,4,4,5800,5836,44,14.66666667,-1,0
5825,5825,4299,15,376,309,26,13,7,0,4,5800,5836,45,6.428571429,0.5,0
5825,5825,4300,15,383,309,24,12,7,-5,4,5800,5836,44.5,6.357142857,2,0
5825,5825,4301,15,390,309,23,11,2,0,4,5800,5836,42.5,21.25,-4.5,0
5825,5825,4302,15,392,308,22,6,2,0,4,5800,5841,47,23.5,53,1
5831,5831,4295,35,151,338,10,12,7,-6,2,5778,5830,117.5,16.78571429,2,0
5831,5831,4296,35,158,339,13,13,1,6,2,5778,5830,115.5,115.5,3,0
5831,5831,4297,35,159,339,29,13,7,2,2,5778,5820,112.5,16.07142857,-1,0
5831,5831,4298,35,166,338,27,12,9,0,2,5778,5816,113.5,12.61111111,2.5,0
5831,5831,4299,35,175,338,26,10,9,-4,2,5778,5820,111,12.33333333,125.5,1
5831,5831,4301,35,189,339,28,11,5,5,2,5778,5820,109.5,21.9,120,1
5831,5831,4303,35,204,338,27,10,8,0,2,5778,5840,108,13.5,2,0
5831,5831,4304,35,212,340,28,12,8,-1,2,5778,5840,106,13.25,-1,0
5831,5831,4305,35,220,339,27,9,7,0,2,5778,5820,107,15.28571429,2,0
5831,5831,4306,35,227,338,26,10,7,2,2,5778,5820,105,15,112.5,1
5831,5831,4309,35,250,339,26,10,8,1,2,5778,5848,102,12.75,1.5,0
5831,5831,4310,35,258,340,26,11,9,0,2,5778,5816,100.5,11.16666667,3,0
5831,5831,4311,35,267,340,27,12,9,-3,2,5778,5816,97.5,10.83333333,1.5,0
5831,5831,4312,35,276,340,25,11,6,2,2,5778,5816,96,16,-1.5,0
5831,5831,4313,35,282,340,25,13,8,0,2,5778,5816,97.5,12.1875,3.5,0
5831,5831,4314,35,290,341,27,11,8,-1,2,5778,5816,94,11.75,1,0
5831,5831,4315,35,298,342,27,13,7,2,2,5778,5816,93,13.28571429,-0.5,0
5831,5831,4316,35,305,342,25,13,9,-2,2,5778,5816,93.5,10.38888889,2.5,0
5831,5831,4317,35,314,342,24,13,7,0,2,5778,5816,91,13,1.5,0
5831,5831,4318,35,321,341,27,10,7,1,2,5778,5816,89.5,12.78571429,0.5,0
5831,5831,4319,35,328,341,26,10,8,0,2,5778,5816,89,11.125,0.5,0
5831,5831,4320,35,336,343,25,13,8,0,2,5778,5816,88.5,11.0625,1.5,0
5831,5831,4321,35,344,344,26,7,8,-1,2,5778,5820,87,10.875,-0.5,0
5831,5831,4322,35,352,342,25,9,7,2,2,5778,5820,87.5,12.5,0.5,0
5831,5831,4323,35,359,344,26,13,9,-2,2,5778,5816,87,9.666666667,4.5,0
5831,5831,4324,35,368,345,27,13,7,0,2,5778,5816,82.5,11.78571429,-2,0
5831,5831,4325,35,375,345,25,13,7,-1,2,5778,5816,84.5,12.07142857,0,0
5831,5831,4326,35,382,346,24,9,6,0,2,5778,5816,84.5,14.08333333,1.5,0
5831,5831,4327,35,388,346,29,12,6,0,2,5778,5816,83,13.83333333,104,1
5974,5954,4370,23,739,324,18,13,6,0,3,5800,5952,82.5,13.75,-0.5,0
5974,5954,4371,23,745,327,17,6,6,-1,3,5800,5952,83,13.83333333,0,0
5974,5954,4372,23,751,327,17,6,5,0,3,5800,5955,83,16.6,-0.5,0
5974,5954,4373,23,756,327,18,6,5,3,3,5800,5955,83.5,16.7,-4.5,0
5974,5954,4374,23,761,327,17,5,8,-3,3,5800,5955,88,11,6.5,0
5974,5954,4375,23,769,324,20,12,5,-1,3,5800,5963,81.5,16.3,0,0
5974,5954,4376,23,774,324,21,12,4,3,3,5800,5964,81.5,20.375,-4.5,0
5974,5954,4377,23,778,324,23,12,7,-5,3,5800,5964,86,12.28571429,1.5,0
5974,5954,4378,23,785,325,21,13,2,6,3,5800,5967,84.5,42.25,-5,0
5974,5954,4379,23,787,322,19,7,8,-4,3,5800,5967,89.5,11.1875,2,0
5974,5954,4380,23,795,319,19,6,4,-2,3,5800,5967,87.5,21.875,-2.5,0
5974,5954,4381,23,799,324,19,11,2,1,3,5800,5967,90,45,-2,0
5974,5954,4382,23,801,329,17,9,3,6.5,3,5800,5967,92,30.66666667,-5.5,0
5974,5954,4383,23,804,334,15,7,9.5,-1.25,3,5800,5967,97.5,10.26315789,8.5,0
5978,5978,4388,144,11,338,10,13,5,-2,2,5960,0,81.5,16.3,3,0
5978,5978,4389,144,16,339,19,13,3,3,2,5960,0,78.5,26.16666667,-2.5,0
5978,5978,4390,144,19,338,25,12,6,2,2,5960,0,81,13.5,0,0
5978,5978,4391,144,25,339,27,13,8,-1,2,5960,0,81,10.125,2,0
5978,5978,4392,144,33,338,29,12,7,1,2,5960,0,79,11.28571429,-2,0
5978,5978,4393,144,40,338,27,11,8,0,2,5960,0,81,10.125,2,0
5978,5978,4394,144,48,339,29,13,8,0,2,5960,0,79,9.875,-0.5,0
5978,5978,4395,144,56,339,26,13,8,-4,2,5960,0,79.5,9.9375,1,0
5978,5978,4396,144,64,338,23,14,4,5,2,5960,0,78.5,19.625,-1.5,0
5978,5978,4397,144,68,338,26,14,9,-3,2,5960,0,80,8.888888889,-1,0
5978,5978,4398,144,77,339,23,13,6,2,2,5960,5996,81,13.5,0,0
5978,5978,4399,144,83,338,25,14,8,-2,2,5960,5996,81,10.125,2,0
5978,5978,4400,144,91,340,27,12,6,2,2,5960,0,79,13.16666667,-2,0
5978,5978,4401,144,97,340,26,12,8,0,2,5960,0,81,10.125,3,0
5978,5978,4402,144,105,340,26,12,8,-1,2,5960,0,78,9.75,1.5,0
5978,5978,4403,144,113,341,27,13,7,0,2,5960,0,76.5,10.92857143,-1,0
5978,5978,4404,144,120,341,25,13,7,0,2,5960,0,77.5,11.07142857,-1.5,0
5978,5978,4405,144,127,340,25,13,7,0,2,5960,5996,79,11.28571429,0.5,0
5978,5978,4406,144,134,340,26,13,7,1,2,5960,5996,78.5,11.21428571,0.5,0
5978,5978,4407,144,141,339,26,12,8,-1,2,5960,6002,78,9.75,1.5,0
5978,5978,4408,144,149,339,27,12,7,0,2,5960,6008,76.5,10.92857143,0,0
5978,5978,4409,144,156,339,26,11,7,0,2,5960,6013,76.5,10.92857143,-1,0
5978,5978,4410,144,163,340,25,13,7,0,2,5960,6013,77.5,11.07142857,1.5,0
5978,5978,4411,144,170,340,25,13,7,0,2,5960,6017,76,10.85714286,0.5,0
5978,5978,4412,144,177,340,26,13,7,0,2,5960,6017,75.5,10.78571429,-1,0
5978,5978,4413,144,184,340,25,13,7,1,2,5960,6017,76.5,10.92857143,0,0
5978,5978,4414,144,191,340,24,13,8,-1,2,5960,6024,76.5,9.5625,1,0
5978,5978,4415,144,199,338,25,14,7,0,2,5960,6024,75.5,10.78571429,1.5,0
5978,5978,4416,144,206,339,25,15,7,0,2,5960,6024,74,10.57142857,-0.5,0
5978,5978,4417,144,213,339,25,15,7,0,2,5960,6015,74.5,10.64285714,0.5,0
5978,5978,4418,144,220,339,25,14,7,0,2,5960,6030,74,10.57142857,-1,0
5978,5978,4419,144,227,339,25,15,7,0,2,5960,6032,75,10.71428571,2.5,0
5978,5978,4420,144,234,336,26,10,7,0,2,5960,0,72.5,10.35714286,-0.5,0
5978,5978,4421,144,241,339,26,14,7,2,2,5960,6035,73,10.42857143,1,0
5978,5978,4422,144,248,339,26,14,9,-2,2,5960,6035,72,8,-1,0
5978,5978,4423,144,257,339,23,15,7,-4,2,5960,6032,73,10.42857143,2,0
5978,5978,4424,144,264,339,23,15,3,4,2,5960,6046,71,23.66666667,-0.5,0
5978,5978,4425,144,267,337,30,12,7,3,2,5960,6046,71.5,10.21428571,0,0
5978,5978,4426,144,274,337,28,12,10,-3,2,5960,6046,71.5,7.15,0,0
5978,5978,4427,144,284,338,22,14,7,1,2,5960,6046,71.5,10.21428571,-1,0
5978,5978,4428,144,291,337,22,11,8,0,2,5960,0,72.5,9.0625,4,0
5978,5978,4429,144,299,337,24,12,8,-4,2,5960,6054,68.5,8.5625,0.5,0
5978,5978,4430,144,307,337,23,12,4,3,2,5960,6054,68,17,0.5,0
5978,5978,4431,144,311,337,28,12,7,1,2,5960,6054,67.5,9.642857143,-2,0
5978,5978,4432,144,318,337,24,12,8,0,2,5960,6054,69.5,8.6875,3,0
5978,5978,4433,144,326,337,26,12,8,-1,2,5960,6054,66.5,8.3125,0.5,0
5978,5978,4434,144,334,338,24,11,7,0,2,5960,6062,66,9.428571429,-1.5,0
5978,5978,4435,144,341,337,24,10,7,0,2,5960,0,67.5,9.642857143,2.5,0
5978,5978,4436,144,348,336,24,10,7,1,2,5960,0,65,9.285714286,0,0
5978,5978,4437,144,355,337,24,10,8,-1,2,5960,0,65,8.125,2.5,0
5978,5978,4438,144,363,337,25,10,7,-1,2,5960,0,62.5,8.928571429,0.5,0
5978,5978,4439,144,370,338,25,11,6,1,2,5960,6071,62,10.33333333,0.5,0
5978,5978,4440,144,376,336,27,9,7,-1,2,5960,0,61.5,8.785714286,0.5,0
5978,5978,4441,144,383,337,25,9,6,2,2,5960,0,61,10.16666667,-2.5,0
5978,5978,4442,144,389,337,26,9,8,-1,2,5960,0,63.5,7.9375,1.5,0
5978,5978,4443,144,397,338,22,14,7,0,2,5960,6035,62,8.857142857,0.5,0
5978,5978,4444,144,404,338,22,13,7,-1,2,5960,6035,61.5,8.785714286,0.5,0
5978,5978,4445,144,411,338,22,13,6,0,2,5960,6076,61,10.16666667,1.5,0
5978,5978,4446,144,417,338,23,13,6,0,2,5960,6081,59.5,9.916666667,-1,0
5978,5978,4447,144,423,337,22,12,6,0,2,5960,6081,60.5,10.08333333,-1.5,0
5978,5978,4448,144,429,336,20,10,6,0,2,5960,6083,62,10.33333333,2,0
5978,5978,4449,144,435,338,24,12,6,2,2,5960,6083,60,10,-1.5,0
5978,5978,4450,144,441,338,22,11,8,-3,2,5960,6083,61.5,7.6875,0.5,0
5978,5978,4451,144,449,337,20,11,5,2,2,5960,6083,61,12.2,0,0
5978,5978,4452,144,454,337,22,11,7,-1,2,5960,6083,61,8.714285714,1.5,0
5978,5978,4453,144,461,338,24,13,6,1,2,5960,6083,59.5,9.916666667,-1,0
5978,5978,4454,144,467,338,22,13,7,-1,2,5960,6083,60.5,8.642857143,1.5,0
5978,5978,4455,144,474,338,24,11,6,0,2,5960,6083,59,9.833333333,0,0
5978,5978,4456,144,480,338,24,11,6,1,2,5960,6083,59,9.833333333,-1,0
5978,5978,4457,144,486,338,22,11,7,0,2,5960,6083,60,8.571428571,1.5,0
5978,5978,4458,144,493,337,24,10,7,-2,2,5960,6084,58.5,8.357142857,1,0
5978,5978,4459,144,500,337,25,10,5,2,2,5960,6084,57.5,11.5,-2.5,0
5978,5978,4460,144,505,336,22,7,7,-1,2,5960,6084,60,8.571428571,1,0
5978,5978,4461,144,512,337,23,10,6,0,2,5960,6083,59,9.833333333,0.5,0
5978,5978,4462,144,518,337,24,10,6,2,2,5960,6083,58.5,9.75,-2,0
5978,5978,4463,144,524,338,22,13,8,-2,2,5960,6083,60.5,7.5625,1,0
5978,5978,4464,144,532,338,20,14,6,0,2,5960,6083,59.5,9.916666667,1,0
5978,5978,4465,144,538,339,21,13,6,1,2,5960,6083,58.5,9.75,-1.5,0
5978,5978,4466,144,544,339,21,13,7,-3,2,5960,6083,60,8.571428571,1,0
5978,5978,4467,144,551,339,20,13,4,5,2,5960,6083,59,14.75,0,0
5978,5978,4468,144,555,339,24,13,9,-3,2,5960,6102,59,6.555555556,0,0
5978,5978,4469,144,564,339,21,13,6,-2,2,5960,6102,59,9.833333333,0.5,0
5978,5978,4470,144,570,339,21,13,4,2,2,5960,6083,58.5,14.625,-0.5,0
5978,5978,4471,144,574,339,24,13,6,3,2,5960,6083,59,9.833333333,0,0
5978,5978,4472,144,580,339,24,13,9,-5,2,5960,6111,59,6.555555556,64,1
5978,5978,4474,144,593,339,24,13,6,2,2,5960,6111,59.5,9.916666667,0.5,0
5978,5978,4475,144,599,338,24,13,8,-3,2,5960,6111,59,7.375,1,0
5978,5978,4476,144,607,338,25,13,5,1,2,5960,6111,58,11.6,0,0
5978,5978,4477,144,612,339,24,13,6,0,2,5960,6111,58,9.666666667,-1.5,0
5978,5978,4478,144,618,339,24,13,6,0,2,5960,6111,59.5,9.916666667,77.5,1
5978,5978,4481,144,637,340,24,13,6,0,2,5960,6120,57.5,9.583333333,-1.5,0
5978,5978,4482,144,643,339,25,12,6,4,2,5960,6111,59,9.833333333,0.5,0
5978,5978,4483,144,649,340,26,14,10,-7,2,5960,6111,58.5,5.85,1,0
5978,5978,4484,144,659,340,19,13,3,4,2,5960,6111,57.5,19.16666667,-0.5,0
5978,5978,4485,144,662,340,25,13,7,-1,2,5960,6111,58,8.285714286,1,0
5978,5978,4486,144,669,340,24,13,6,0,2,5960,6111,57,9.5,-4,0
5978,5978,4487,144,675,340,24,14,6,1,2,5960,6111,61,10.16666667,3,0
5978,5978,4488,144,681,340,25,13,7,1,2,5960,6111,58,8.285714286,0,0
5978,5978,4489,144,688,340,23,12,8,-3,2,5960,6111,58,7.25,1,0
5978,5978,4490,144,696,340,21,11,5,2,2,5960,6111,57,11.4,0,0
5978,5978,4491,144,701,340,25,13,7,-2,2,5960,6111,57,8.142857143,-1.5,0
5978,5978,4492,144,708,340,17,11,5,1,2,5960,6111,58.5,11.7,3,0
5978,5978,4493,144,713,340,25,12,6,2,2,5960,6111,55.5,9.25,0,0
5978,5978,4494,144,719,340,25,11,8,-2,2,5960,6111,55.5,6.9375,0.5,0
5978,5978,4495,144,727,340,22,12,6,-1,2,5960,6111,55,9.166666667,0,0
5978,5978,4496,144,733,340,22,12,5,5,2,5960,6111,55,11,0.5,0
5978,5978,4497,144,738,339,25,10,10,-7,2,5960,6111,54.5,5.45,-0.5,0
5978,5978,4498,144,748,340,21,12,3,4,2,5960,6111,55,18.33333333,0.5,0
5978,5978,4499,144,751,340,25,12,7,-1,2,5960,6111,54.5,7.785714286,-0.5,0
5978,5978,4500,144,758,340,25,12,6,0,2,5960,6111,55,9.166666667,0.5,0
5978,5978,4501,144,764,340,25,12,6,0,2,5960,6111,54.5,9.083333333,0.5,0
5978,5978,4502,144,770,340,26,12,6,0,2,5960,6111,54,9,67.5,1
5978,5978,4507,144,801,341,25,13,6,0,2,5960,6111,53.5,8.916666667,-1,0
5978,5978,4508,144,807,341,26,14,6,1,2,5960,6165,54.5,9.083333333,0,0
5978,5978,4509,144,813,342,25,13,7,-2,2,5960,6165,54.5,7.785714286,1,0
5978,5978,4510,144,820,342,25,13,5,1,2,5960,6165,53.5,10.7,-0.5,0
5978,5978,4511,144,825,341,26,13,6,1,2,5960,6165,54,9,0,0
5978,5978,4512,144,831,343,26,13,7,-1,2,5960,6165,54,7.714285714,0.5,0
5978,5978,4513,144,838,343,25,13,6,0,2,5960,6165,53.5,8.916666667,-1.5,0
5978,5978,4514,144,844,342,25,12,6,0,2,5960,6165,55,9.166666667,0,0
5978,5978,4515,144,850,344,25,9,6,0,2,5960,6165,55,9.166666667,1,0
5978,5978,4516,144,856,344,26,9,6,1,2,5960,6165,54,9,-0.5,0
5978,5978,4517,144,862,344,25,11,7,-2,2,5960,6165,54.5,7.785714286,1,0
5978,5978,4518,144,869,344,25,11,5,2,2,5960,6165,53.5,10.7,-9946.5,1
6011,5981,4390,32,577,316,22,18,0,6,3,5974,5976,253.5,10000,6.5,0
6011,5981,4391,32,577,315,36,16,6,0,3,5974,5976,247,41.16666667,2,0
6011,5981,4392,32,583,317,38,9,6,0,3,5986,5980,245,40.83333333,5.5,0
6011,5981,4393,32,589,319,37,7,6,0,3,5986,5990,239.5,39.91666667,6.5,0
6011,5981,4394,32,595,318,38,13,6,4,3,5986,5990,233,38.83333333,258,1
6011,5981,4396,32,611,318,24,13,1,5,3,5989,5993,246,246,3,0
6011,5981,4397,32,612,317,38,15,6,4,3,5989,5993,243,40.5,-2.5,0
6011,5981,4398,32,618,317,38,17,10,-4,3,5989,5990,245.5,24.55,0.5,0
6011,5981,4399,32,628,317,24,17,6,1,3,5989,5990,245,40.83333333,-4.5,0
6011,5981,4400,32,634,317,24,15,7,-7,3,5989,5990,249.5,35.64285714,6.5,0
6011,5981,4401,32,641,317,24,13,0,6,3,5989,5990,243,10000,2,0
6011,5981,4402,32,641,317,38,14,6,0,3,5989,5990,241,40.16666667,0,0
6011,5981,4403,32,647,317,38,14,6,0,3,5989,5990,241,40.16666667,0.5,0
6011,5981,4404,32,653,317,37,14,6,0,3,5989,5979,240.5,40.08333333,265.5,1
6011,5981,4406,32,665,316,33,11,11,-5,3,5989,6006,241,21.90909091,-9759,1
6001,6001,4405,16,627,359,14,9,4,5,1,5925,6003,170,42.5,-5.5,0
6001,6001,4406,16,631,357,9,6,9,-3,1,5925,6003,175.5,19.5,4,0
6001,6001,4407,16,640,357,13,6,6,-2,1,5925,6003,171.5,28.58333333,-0.5,0
6001,6001,4408,16,646,358,13,7,4,5,1,5925,6003,172,43,-4.5,0
6001,6001,4409,16,650,358,9,7,9,-3,1,5925,6003,176.5,19.61111111,5.5,0
6001,6001,4410,16,659,358,16,7,6,-1,1,5925,6003,171,28.5,-2,0
6001,6001,4411,16,665,357,15,7,5,2,1,5925,6016,173,34.6,-2.5,0
6001,6001,4412,16,670,358,16,10,7,0,1,5925,6016,175.5,25.07142857,2,0
6001,6001,4413,16,677,359,14,9,7,2,1,6019,6016,173.5,24.78571429,0,0
6001,6001,4414,16,684,360,13,7,9,0,1,6019,6016,173.5,19.27777778,5,0
6001,6001,4415,16,693,357,19,6,9,-4,1,6019,6016,168.5,18.72222222,2,0
6001,6001,4416,16,702,354,17,5,5,-1,1,6019,6016,166.5,33.3,-3.5,0
6001,6001,4417,16,707,358,14,6,4,0,1,6019,6016,170,42.5,0,0
6001,6001,4418,16,711,357,21,7,4,0,1,6019,6016,170,42.5,-3,0
6001,6001,4419,16,715,356,19,5,4,0,1,6019,6016,173,43.25,-3,0
6001,6001,4420,16,719,355,17,3,0,0,1,6019,6016,176,10000,0,0
6065,6065,4436,69,537,355,16,9,4,4,1,6031,6002,89,22.25,0.5,0
6065,6065,4437,69,541,356,23,11,8,-3,1,6031,6002,88.5,11.0625,1,0
6065,6065,4438,69,549,356,21,12,5,1,1,6031,6002,87.5,17.5,2,0
6065,6065,4439,69,554,357,27,13,6,0,1,6031,6035,85.5,14.25,-0.5,0
6065,6065,4440,69,560,357,26,13,6,3,1,6031,6002,86,14.33333333,1,0
6065,6065,4441,69,566,357,26,15,9,-2,1,6031,6002,85,9.444444444,1,0
6065,6065,4442,69,575,357,24,13,7,-1,1,6031,6002,84,12,1.5,0
6065,6065,4443,69,582,357,25,13,6,1,1,6031,6002,82.5,13.75,0.5,0
6065,6065,4444,69,588,356,26,14,7,-1,1,6031,6002,82,11.71428571,1.5,0
6065,6065,4445,69,595,357,27,13,6,0,1,6031,6002,80.5,13.41666667,1.5,0
6065,6065,4446,69,601,357,27,13,6,1,1,6031,6073,79,13.16666667,-0.5,0
6065,6065,4447,69,607,357,26,13,7,0,1,6031,6073,79.5,11.35714286,2,0
6065,6065,4448,69,614,357,27,13,7,0,1,6031,6084,77.5,11.07142857,1,0
6065,6065,4449,69,621,357,27,13,7,-1,1,6031,6084,76.5,10.92857143,1,0
6065,6065,4450,69,628,357,27,14,6,1,1,6031,6084,75.5,12.58333333,-0.5,0
6065,6065,4451,69,634,357,26,13,7,-1,1,6031,6084,76,10.85714286,1.5,0
6065,6065,4452,69,641,357,27,13,6,1,1,6031,6084,74.5,12.41666667,-1,0
6065,6065,4453,69,647,357,26,15,7,-1,1,6031,6084,75.5,10.78571429,3,0
6065,6065,4454,69,654,357,27,14,6,0,1,6031,6084,72.5,12.08333333,2.5,0
6065,6065,4455,69,660,357,27,14,6,1,1,6031,6084,70,11.66666667,6,0
6065,6065,4456,69,666,357,26,14,7,-1,1,6031,6084,64,9.142857143,-6.5,0
6065,6065,4457,69,673,357,27,13,6,0,1,6031,6084,70.5,11.75,-0.5,0
6065,6065,4458,69,679,357,26,14,6,0,1,6031,6095,71,11.83333333,-1,0
6065,6065,4459,69,685,357,26,13,6,1,1,6031,6097,72,12,2,0
6065,6065,4460,69,691,357,26,13,7,-1,1,6031,6097,70,10,1,0
6065,6065,4461,69,698,356,26,14,6,1,1,6031,6084,69,11.5,1,0
6065,6065,4462,69,704,357,26,13,7,-1,1,6031,6084,68,9.714285714,1.5,0
6065,6065,4463,69,711,357,27,13,6,1,1,6031,6084,66.5,11.08333333,0,0
6065,6065,4464,69,717,357,27,13,7,-2,1,6031,6102,66.5,9.5,-1.5,0
6065,6065,4465,69,724,357,25,13,5,1,1,6031,6104,68,13.6,2,0
6065,6065,4466,69,729,357,26,14,6,1,1,6031,6104,66,11,0,0
6065,6065,4467,69,735,357,26,15,7,-1,1,6031,6106,66,9.428571429,1.5,0
6065,6065,4468,69,742,356,27,14,6,0,1,6031,6106,64.5,10.75,-0.5,0
6065,6065,4469,69,748,357,26,15,6,0,1,6031,6106,65,10.83333333,1,0
6065,6065,4470,69,754,357,26,13,6,0,1,6031,6106,64,10.66666667,0,0
6065,6065,4471,69,760,357,26,13,6,0,1,6031,6106,64,10.66666667,0,0
6065,6065,4472,69,766,357,26,13,6,0,1,6031,6110,64,10.66666667,1,0
6065,6065,4473,69,772,358,26,13,6,0,1,6031,6110,63,10.5,0,0
6065,6065,4474,69,778,358,26,13,6,0,1,6031,6110,63,10.5,0,0
6065,6065,4475,69,784,356,26,15,6,0,1,6031,6110,63,10.5,0,0
6065,6065,4476,69,790,356,26,14,6,0,1,6031,6110,63,10.5,1,0
6065,6065,4477,69,796,357,26,13,6,0,1,6031,6110,62,10.33333333,0.5,0
6065,6065,4478,69,802,357,26,14,6,0,1,6031,6110,61.5,10.25,1,0
6065,6065,4479,69,808,357,27,14,6,0,1,6031,6110,60.5,10.08333333,0,0
6065,6065,4480,69,814,357,27,13,6,0,1,6031,6116,60.5,10.08333333,-1.5,0
6065,6065,4481,69,820,358,27,13,6,-1,1,6031,6116,62,10.33333333,0,0
6065,6065,4482,69,826,358,27,13,5,2,1,6031,6116,62,12.4,1,0
